vars,id,creation_time,failed,failed_reason,time_of_death,type,participant_id,question,answer,page_type,successful_validation,metadata_,class,object_type
{},75,2025-10-28 19:14:41,False,,,Response,7,consent_form,"[""I agree""]",ModularPage,True,"{""time_taken"": 11.572, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:14:29.888Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:14:30.163Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:14:30.163Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:14:30.168Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:14:30.169Z"", ""info"": null}], ""prompt"": {""text"": ""<div>\n  <h1>CONSENT</h1>\n  <p>\n    <strong>DESCRIPTION:</strong> You are invited to participate in a research study on human\n        learning and communication. You will be asked to play a game and\n        possibly send messages to other participants about the game.\n        \n  </p>\n  <p>\n    <strong>TIME INVOLVEMENT:</strong>\n        Your participation will take approximately 30 minutes.\n        \n  </p>\n  <p>\n    <strong>RISKS AND BENEFITS:</strong> If you communicate personally-identifiable\n        information to another participant, then the researchers and recipient\n        of the message will have that information. It is possible that\n        information study data could be leaked in a data breach. Study data will\n        be stored securely, in compliance with Stanford University standards,\n        minimizing the risk of confidentiality breach. We cannot and do not\n        guarantee or promise that you will receive any benefits from this study.\n        \n  </p>\n  <p>\n    <strong>PAYMENTS:</strong>\n        You will receive $7 as payment for your\n        participation, as well as a bonus of up to $1 depending on your\n        performance.\n        \n  </p>\n  <p>\n    <strong>PARTICIPANT'S RIGHTS:</strong> If you have read this form and have decided to\n        participate in this project, please understand your participation is\n        voluntary and you have the right to withdraw your consent or discontinue\n        participation at any time without penalty or loss of benefits to which\n        you are otherwise entitled. The alternative is not to participate. You\n        have the right to refuse to answer particular questions. The results of\n        this research study may be presented at scientific or professional\n        meetings or published in scientific journals. Your individual privacy\n        will be maintained in all published and written data resulting from the\n        study.\n        \n  </p>\n  <p>\n    <strong>PRIVACY AND CONFIDENTIALITY:</strong> The risks associated with this study are\n        minimal. Study data will be stored securely, in compliance with Stanford\n        University standards, minimizing the risk of confidentiality breach.\n        Your individual privacy will be maintained during the research and in\n        all published and written data resulting from the study.\n        \n  </p>\n  <p>\n    <strong>CONTACT INFORMATION:</strong>\n  </p>\n  <p>\n    <strong>Questions:</strong> If you have any questions, concerns or complaints about this\n        research, its procedures, risks and benefits, contact \n    <strong>Ben Prystawski</strong> (\n    <a href=\""mailto://benpry@stanford.edu\"">benpry@stanford.edu</a>) or the Protocol Director, Noah Goodman (ngoodman@stanford.edu).\n  </p>\n  <p>\n    <strong>Independent Contact:</strong> If you are not satisfied with how this study is\n        being conducted, or if you have any concerns, complaints, or general\n        questions about the research or your rights as a participant, please\n        contact the Stanford Institutional Review Board (IRB) to speak to\n        someone independent of the research team at 650-723-2480 or toll free at\n        1-866-680-2906, or email at irbnonmed@stanford.edu. You can also write\n        to the Stanford IRB, Stanford University, 1705 El Camino Real, Palo\n        Alto, CA 94306.\n        \n  </p>\n  <p>Please save or print a copy of this page for your records.</p>\n  <p>If you agree to participate in this research, please click &quot;I agree&quot; below.</p>\n</div>""}, ""control"": {""name"": ""checkboxes"", ""choices"": [""I agree""], ""labels"": {""py/id"": 9}, ""force_selection"": true}}",Response,_Response
{},76,2025-10-28 19:14:41,False,,,Response,4,practice_game,,ModularPage,True,"{""time_taken"": 17.697, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 5.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:14:23.836Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:14:23.845Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:14:23.845Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:14:23.850Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:14:23.850Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},77,2025-10-28 19:14:43,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 38.091, ""platform"": ""Chrome 123.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:14:05.928Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:14:05.942Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:14:05.948Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:14:05.958Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:14:05.958Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 3</h1>""}, ""control"": {}}",Response,_Response
{},78,2025-10-28 19:14:55,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 10.791, ""platform"": ""Chrome 123.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:14:45.323Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:14:45.331Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:14:45.336Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:14:45.346Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:14:45.347Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 4</h1>""}, ""control"": {}}",Response,_Response
{},79,2025-10-28 19:15:03,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 7.423, ""platform"": ""Chrome 123.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:14:56.975Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:14:56.994Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:14:56.999Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:14:57.012Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:14:57.012Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 5</h1>""}, ""control"": {}}",Response,_Response
{},80,2025-10-28 19:15:11,False,,,Response,7,info,,InfoPage,True,"{""time_taken"": 27.193, ""platform"": ""Chrome 142.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:14:43.897Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:14:43.912Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:14:43.912Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:14:43.916Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:14:43.917Z"", ""info"": null}], ""prompt"": {""text"": ""<div>\n  <link href=\""/static/text-style.css\"" rel=\""stylesheet\"">\n  <link href=\""/static/big-font.css\"" rel=\""stylesheet\"">\n  <p>\n        Welcome! In this experiment, you will play a game where you use tools and\n        combine ingredients to make new items.\n        </p>\n  <p>\n        The game interface is shown below. It has an inventory of items, a\n        crafting area, and a progress bar.\n        </p>\n  <img alt=\""Screenshot of the interface\"" src=\""static/instruction-screenshots/interface-screenshot.png\"">\n  <p>\n        You can combine any two items by clicking and dragging them into the\n        crafting area...\n        </p>\n  <img alt=\""Screenshot of combining items\"" src=\""static/instruction-screenshots/inventory-screenshot.png\"">\n  <p>...then dropping one on top of the other.</p>\n  <div style=\""text-align: center;\"">\n    <img alt=\""Screenshot of combining items\"" src=\""static/instruction-screenshots/combination-screenshot.png\"" style=\""max-width: 50%;\"">\n  </div>\n  <p>\n        Each item is either a\n        \n    <strong>tool</strong>\n        or an\n        \n    <strong>ingredient</strong>. Tools have grey backgrounds and ingredients\n        have white backgrounds. Tools can be used as many times as you want, but\n        ingredients can only be used once.\n        \n  </p>\n</div>""}, ""control"": {}}",Response,_Response
{},81,2025-10-28 19:15:14,False,,,Response,4,practice_game,,ModularPage,True,"{""time_taken"": 32.213, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 5.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:14:42.325Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:14:42.333Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:14:42.333Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:14:42.337Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:14:42.337Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},82,2025-10-28 19:15:21,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 16.73, ""platform"": ""Chrome 123.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:15:05.263Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:15:05.272Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:15:05.277Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:15:05.287Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:15:05.287Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 6</h1>""}, ""control"": {}}",Response,_Response
{},83,2025-10-28 19:15:33,False,,,Response,3,practice_game,,ModularPage,True,"{""time_taken"": 68.049, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:14:24.577Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:14:24.587Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:14:24.587Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:14:24.592Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:14:24.592Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},84,2025-10-28 19:15:37,False,,,Response,4,practice_game,,ModularPage,True,"{""time_taken"": 21.648, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 5.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:15:15.326Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:15:15.334Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:15:15.334Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:15:15.340Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:15:15.340Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},85,2025-10-28 19:15:52,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 30.24, ""platform"": ""Chrome 123.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:15:23.153Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:15:23.168Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:15:23.173Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:15:23.183Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:15:23.183Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 7</h1>""}, ""control"": {}}",Response,_Response
{},86,2025-10-28 19:15:54,False,,,Response,4,practice_game,,ModularPage,True,"{""time_taken"": 16.394, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 4.2, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:15:37.770Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:15:37.778Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:15:37.778Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:15:37.782Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:15:37.783Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},87,2025-10-28 19:16:22,False,,,Response,2,game,,ModularPage,True,"{""time_taken"": 28.591, ""platform"": ""Chrome 123.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:15:54.335Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:15:54.437Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:15:54.443Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:15:54.454Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:15:54.455Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 8</h1>""}, ""control"": {}}",Response,_Response
{},88,2025-10-28 19:16:23,False,,,Response,4,practice_game,,ModularPage,True,"{""time_taken"": 27.965, ""platform"": ""Chrome 141.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 4.2, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-28T19:15:55.008Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-28T19:15:55.018Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-28T19:15:55.018Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-28T19:15:55.023Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-28T19:15:55.023Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
